seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_55498|provirus_23090_38251	15162	Provirus	23090-38251	18	11	0.7281	NA	0	5.2867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51885	3976	No terminal repeats	NA	3	11	0.7274	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8536	3696	No terminal repeats	NA	10	11	0.7272	NA	0	0.0000	Unclassified
k141_23275	6992	No terminal repeats	NA	7	11	0.7268	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_19206	3788	No terminal repeats	NA	4	11	0.7249	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8888	987	No terminal repeats	NA	1	11	0.7248	NA	1	1.7136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12955	2729	No terminal repeats	NA	5	11	0.7246	NA	0	0.5754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31150	326	No terminal repeats	NA	1	11	0.7243	NA	1	1.5534	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48698	432	No terminal repeats	NA	1	11	0.7232	NA	1	1.2856	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_24604	749	No terminal repeats	NA	1	11	0.7231	NA	1	1.2640	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72370	2507	No terminal repeats	NA	1	11	0.7231	NA	0	0.0000	Unclassified
k141_14820	1502	No terminal repeats	NA	2	11	0.7215	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_76586	4128	No terminal repeats	NA	2	11	0.7213	NA	0	0.0000	Unclassified
k141_68536	5655	No terminal repeats	NA	6	11	0.7213	NA	0	0.8314	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_67673	3706	No terminal repeats	NA	2	11	0.7203	NA	0	1.7183	Unclassified
k141_9676	3404	No terminal repeats	NA	4	11	0.7195	NA	0	1.2729	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae
k141_12401	5873	No terminal repeats	NA	4	11	0.7192	NA	0	0.0000	Unclassified
k141_26845	3561	No terminal repeats	NA	6	11	0.7191	NA	0	2.4620	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48907	3397	No terminal repeats	NA	2	11	0.7189	NA	0	0.0000	Unclassified
k141_664	3264	No terminal repeats	NA	2	11	0.7159	NA	0	0.0000	Unclassified
k141_58597	3244	No terminal repeats	NA	3	11	0.7159	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72491	3542	No terminal repeats	NA	6	11	0.7150	NA	0	0.2035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51501	2920	No terminal repeats	NA	4	11	0.7144	NA	0	0.0000	Unclassified
k141_43179	5813	No terminal repeats	NA	7	11	0.7141	NA	0	3.2599	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50414	2073	No terminal repeats	NA	4	11	0.7137	NA	1	0.9355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_38948	4357	No terminal repeats	NA	4	11	0.7126	NA	0	0.0000	Unclassified
k141_71942	3312	No terminal repeats	NA	1	11	0.7121	NA	0	0.6160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10405	2849	No terminal repeats	NA	3	11	0.7114	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_79961	5357	No terminal repeats	NA	10	11	0.7114	NA	1	2.9957	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
k141_79379	8304	No terminal repeats	NA	9	11	0.7114	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23336	638	No terminal repeats	NA	2	11	0.7100	NA	1	1.6902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_49351	751	No terminal repeats	NA	3	11	0.7099	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_18072	535	No terminal repeats	NA	2	11	0.7097	NA	1	1.7122	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_19312	2671	No terminal repeats	NA	1	11	0.7083	NA	0	0.0000	Unclassified
k141_4717	698	No terminal repeats	NA	1	11	0.7061	NA	1	1.4359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10114	520	No terminal repeats	NA	2	11	0.7053	NA	1	1.0751	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_76547	8854	No terminal repeats	NA	12	11	0.7049	NA	0	2.2751	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51012	3121	No terminal repeats	NA	7	11	0.7045	NA	0	0.8891	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5391	4135	No terminal repeats	NA	3	11	0.7044	NA	0	0.0000	Unclassified
k141_18926	6342	No terminal repeats	NA	13	11	0.7036	NA	0	1.6309	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47373	3669	No terminal repeats	NA	5	11	0.7033	NA	3	6.2164	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69236	574	No terminal repeats	NA	3	11	0.7008	NA	1	1.5876	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27971	467	No terminal repeats	NA	1	11	0.7006	NA	1	1.7065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50974	3581	No terminal repeats	NA	2	11	0.7005	NA	0	0.0000	Unclassified
